,url,year
988,secure05b.chase.com,0
989,creditcards.chase.com,0
990,personal.chase.com,0
991,autofinance.chase.com,0
992,locator.chase.com,0
993,www.jpmorgan.com,0
994,www.jpmorganchase.com,0
995,media.chase.com,0
996,www.careersatchase.com,0
997,secure.chase.com,0
998,accounts.chase.com,0
999,www.pinterest.com,0
1000,chaseprivateclient.chase.com,0
1001,www.msg.com,0
1002,www.chasecenter.com,0
1003,www.finra.org,0
1004,www.sipc.org,24
1005,www.aboutads.info,11
1006,steampowered.com,20
1007,store.steampowered.com,20
1008,steamcommunity.com,14
1009,help.steampowered.com,20
1010,www.valvesoftware.com,24
1011,translation.steampowered.com,20
1012,www.cnet.com,0
1013,coupons.cnet.com,0
1014,download.cnet.com,0
1015,www.cnetnews.com.cn,16
1016,www.cnetfrance.fr,16
1017,www.cnet.de,0
1018,japan.cnet.com,0
1019,www.cnet.co.kr,19
1020,www.twitter.com,0
1021,cnet.app.link,5
1022,www.cbsinteractive.com,0
1023,cbsi.secure.force.com,0
1024,legalterms.cbsinteractive.com,0
1025,olt.theygsgroup.com,0
1026,ca.privacy.cbs,0
1027,flipboard.com,20
1028,privacy.cbs,0
1029,www.outbrain.com,16
1030,careers.outbrain.com,16
1031,my.outbrain.com,16
1032,vimeo.com,0
1033,www.buzzfeed.com,0
1034,www.buzzfeednews.com,0
1035,community.buzzfeed.com,0
1036,advertise.buzzfeed.com,0
1037,bzfd.it,10
1038,www.tasty.co,10
1039,www.vice.com,23
1040,www.viceland.com,21
1041,i-d.vice.com,23
1042,impact.vice.com,23
1043,www.refinery29.com,16
1044,video.vice.com,23
1045,vice.com,23
1046,news.vice.com,23
1047,company.vice.com,23
1048,advertise.vice.com,23
1049,checkout.subscriptiongenius.com,10
1050,www.mediafire.com,0
1051,fast.io,16
1052,blog.mediafire.com,0
1053,policies.google.com,0
1054,www.snapdeal.com,0
1055,sellers.snapdeal.com,0
1056,jaspercareers.peoplestrong.com,0
1057,blog.snapdeal.com,0
1058,ads.snapdeal.com,0
1059,affiliate.snapdeal.com,0
1060,popcash.net,0
1061,members.popcash.net,8
1062,www.difiz.com,0
1063,slack.com,0
1064,www.slackcertified.com,0
1065,get.slack.help,0
1066,api.slack.com,0
1067,slackhq.com,0
1068,slackdemo.com,0
1069,status.slack.com,0
1070,pages.github.com,0
1071,github.com,0
1072,help.github.com,0
1073,desktop.github.com,0
1074,jekyllrb.com,11
1075,status.github.com,0
1076,developer.github.com,0
1077,training.github.com,0
1078,shop.github.com,0
1079,www.bilibili.com,16
1080,game.bilibili.com,16
1081,live.bilibili.com,16
1082,show.bilibili.com,16
1083,manga.bilibili.com,16
1084,app.bilibili.com,16
1085,search.bilibili.com,16
1086,passport.bilibili.com,16
1087,member.bilibili.com,16
1088,t.bilibili.com,16
1089,space.bilibili.com,16
1090,account.bilibili.com,16
1091,ir.bilibili.com,16
1092,link.acg.tv,0
1093,webcert.cnmstl.net,5
1094,static.hdslb.com,9
1095,jb.ccm.gov.cn,18
1096,www.sbismart.com,0
1097,www.sbilife.co.in,17
1098,www.sbigeneral.in,12
1099,www.sbimf.com,22
1100,www.sbicaptrustee.com,10
1101,www.sbicard.com,0
1102,retail.onlinesbi.com,0
1103,remit.onlinesbi.com,0
1104,www.onlinesbiglobal.com,16
1105,cms.onlinesbi.com,0
1106,crcf.sbi.co.in,18
1107,prepaid.onlinesbi.com,0
1108,www.rewardz.sbi,0
1109,www.onlinesbi.com,0
1110,sbicaptrustee.in,9
1111,esbtr.onlinesbi.com,0
1112,www.sbi.co.in,18
1113,kerala.gov.in,17
1114,onlinesbi.com,0
1115,corp.onlinesbi.com,0
1116,mab.sbi.co.in,18
1117,mobility.onlinesbi.com,0
1118,m.onlinesbi.com,0
1119,merchant.onlinesbi.com,0
1120,www.sbiyono.sbi,0
1121,oaa.onlinesbi.com,0
1122,bbps.onlinesbi.com,0
1123,sbi.wstream.net,0
1124,support.microsoft.com,0
1125,www.mozilla.org,0
1126,www.google.com,0
1127,news.sogou.com,0
1128,weixin.sogou.com,0
1129,zhihu.sogou.com,0
1130,pic.sogou.com,0
1131,v.sogou.com,0
1132,mingyi.sogou.com,0
1133,english.sogou.com,0
1134,wenwen.sogou.com,0
1135,scholar.sogou.com,0
1136,map.sogou.com,0
1137,gouwu.sogou.com,0
1138,baike.sogou.com,0
1139,zhishi.sogou.com,0
1140,as.sogou.com,0
1141,fanyi.sogou.com,0
1142,index.sogou.com,0
1143,dangjian.sogou.com,0
1144,www.sogou.com,0
1145,help.sogou.com,0
1146,top.sogou.com,0
1147,pinyin.sogou.com,0
1148,ie.sogou.com,0
1149,123.sogou.com,0
1150,www.weibo.com,0
1151,www.iqiyi.com,10
1152,www.4399.com,17
1153,weixin.qq.com,0
1154,www.sohu.com,0
1155,v.qq.com,0
1156,tv.sohu.com,0
1157,www.letv.com,20
1158,www.tudou.com,16
1159,news.sina.com.cn,22
1160,news.163.com,0
1161,news.sohu.com,0
1162,news.qq.com,0
1163,news.ifeng.com,0
1164,www.xinhuanet.com,0
1165,music.163.com,0
1166,y.qq.com,0
1167,douban.fm,11
1168,mp3.sogou.com,0
1169,www.yinyuetai.com,12
1170,www.jd.com,0
1171,www.jumei.com,14
1172,www.vip.com,26
1173,www.yhd.com,21
1174,www.suning.com,23
1175,www.12306.cn,17
1176,www.qunar.com,0
1177,www.ctrip.com,21
1178,www.tuniu.com,15
1179,www.dianping.com,15
1180,www.fang.com,25
1181,www.58.com,22
1182,www.lvmama.com,13
1183,b.sogou.com,0
1184,corp.sogou.com,0
1185,ir.sogou.com,0
1186,fankui.help.sogou.com,0
1187,www.miibeian.gov.cn,0
1188,www.cnzz.com,20
1189,www.china.com,26
1190,english.china.com,26
1191,german.china.com,26
1192,italy.china.com,26
1193,portuguese.china.com,26
1194,french.china.com,26
1195,russian.china.com,26
1196,espanol.china.com,26
1197,japanese.china.com,26
1198,arabic.china.com,26
1199,korean.china.com,26
1200,malay.china.com,26
1201,vietnamese.china.com,26
1202,laos.china.com,26
1203,cambodian.china.com,26
1204,thai.china.com,26
1205,indonesian.china.com,26
1206,filipino.china.com,26
1207,myanmar.china.com,26
1208,mongol.china.com,26
1209,nepal.china.com,26
1210,hindi.china.com,26
1211,bengali.china.com,26
1212,turkish.china.com,26
1213,persian.china.com,0
1214,toutiaoapp.china.com,26
1215,passport.china.com,26
1216,news.china.com,26
1217,history.china.com,26
1218,military.china.com,26
1219,finance.china.com,26
1220,jiu.china.com,0
1221,fang.china.com,26
1222,ent.china.com,26
1223,auto.china.com,26
1224,game.china.com,26
1225,wan.china.com,26
1226,law.china.com,0
1227,guofang.china.com,26
1228,culture.china.com,26
1229,fo.china.com,0
1230,shouyi.china.com,26
1231,junshi.china.com,26
1232,twzb.china.com,26
1233,so.mp.360.cn,17
1234,www.cibn.cc,0
1235,www.guotv.com,14
1236,newsradio.cri.cn,17
1237,ezfm.cri.cn,17
1238,mail.china.com,26
1239,corpmail.china.com,26
1240,qiangwang.china.com,26
1241,i.china.com,26
1242,henan.china.com,26
1243,tech.china.com,0
1244,health.china.com,26
1245,china.com,26
1246,www.hd315.gov.cn,0
1247,py.qianlong.com,0
1248,www.bjjubao.org,0
1249,www.itrust.org.cn,12
1250,sq.ccm.gov.cn,18
1251,www.ameba.jp,0
1252,blog.ameba.jp,0
1253,lo.ameba.jp,0
1254,ameblo.jp,0
1255,blogtag.ameba.jp,0
1256,official.ameba.jp,0
1257,search.ameba.jp,0
1258,www.wikihow.com,0
1259,es.wikihow.com,16
1260,www.wikihow.cz,8
1261,de.wikihow.com,16
1262,fr.wikihow.com,16
1263,www.wikihow.it,12
1264,pt.wikihow.com,16
1265,ru.wikihow.com,16
1266,hi.wikihow.com,16
1267,ja.wikihow.com,0
1268,nl.wikihow.com,16
1269,ar.wikihow.com,16
1270,th.wikihow.com,16
1271,www.wikihow.com.tr,3
1272,www.wikihow.vn,0
1273,ko.wikihow.com,16
1274,zh.wikihow.com,16
1275,id.wikihow.com,16
1276,wikihow.us13.list-manage.com,14
1277,www.shutterstock.com,0
1278,www.premiumbeat.com,0
1279,submit.shutterstock.com,0
1280,custom.shutterstock.com,0
1281,www.offset.com,0
1282,premier.shutterstock.com,0
1283,developers.shutterstock.com,0
1284,investor.shutterstock.com,0
1285,www.bigstockphoto.com,0
1286,affiliate.shutterstock.com,0
1287,www.babytree.com,16
1288,user.meitun.com,15
1289,babybox.babytree.com,16
1290,open.babytree.com,16
1291,m.babytree.com,16
1292,www.mika123.com,9
1293,r.babytree.com,0
1294,guide.babytree.com,16
1295,xiaofei.babytree.com,16
1296,babytree.self.com.cn,20
1297,babytree.com,16
1298,3g.babytree.com,16
1299,nanchang-city.babytree.com,16
1300,home.babytree.com,0
1301,t.sina.com.cn,22
1302,www.meitun.com,15
1303,www.mizhimedia.com,3
1304,ir.babytree.com,16
1305,tag.babytree.com,16
1306,beijing.babytree.com,0
1307,qingdao.babytree.com,16
1308,chengdu.babytree.com,16
1309,nanjing.babytree.com,16
1310,shenzhen-city.babytree.com,16
1311,tianjin-city.babytree.com,16
1312,chongqing-city.babytree.com,16
1313,baby.39.net,23
1314,www.yaolan.com,21
1315,www.igrow.cn,14
1316,www.ccppg.com.cn,19
1317,www.9ye.com,0
1318,www.babyschool.com.cn,20
1319,www.qinbei.com,0
1320,www.leyou.com.cn,17
1321,www.myguancha.com,6
1322,www.zdface.com,13
1323,www.2hua.com,0
1324,www.fengone.com,0
1325,www.yxlady.com,13
1326,www.7y7.com,0
1327,www.ganji.com,19
1328,www.docin.com,0
1329,www.39yst.com,10
1330,www.yuloo.com,21
1331,www.fx120.net,0
1332,www.51edu.com,18
1333,www.tiexue.net,19
1334,www.zxxk.com,0
1335,www.beareyes.com.cn,20
1336,www.tingroom.com,0
1337,www.exam8.com,0
1338,www.sanhaostreet.com,21
1339,www.360youtu.com,0
1340,www.25pp.com,0
1341,app.imobile.com.cn,18
1342,static02.babytreeimg.com,11
1343,aimg.babytreeimg.com,11
1344,ss.knet.cn,17
1345,www.bankofamerica.com,22
1346,www.ml.com,30
1347,www.bofaml.com,0
1348,about.bankofamerica.com,22
1349,staticweb.bankofamerica.com,22
1350,secure.bankofamerica.com,0
1351,locators.bankofamerica.com,22
1352,homeloanhelp.bankofamerica.com,22
1353,promo.bankofamerica.com,22
1354,www.merrilledge.com,10
1355,bettermoneyhabits.bankofamerica.com,22
1356,realestatecenter.bankofamerica.com,22
1357,www.privatebank.bankofamerica.com,22
1358,homeloans5.bankofamerica.com,22
1359,careers.bankofamerica.com,22
1360,www.spotify.com,14
1361,support.spotify.com,14
1362,www.spotifyjobs.com,3
1363,newsroom.spotify.com,14
1364,artists.spotify.com,14
1365,developer.spotify.com,14
1366,spotifyforbrands.com,6
1367,investors.spotify.com,14
1368,spotifyforvendors.com,2
1369,www.mercadolivre.com.br,0
1370,home.mercadolivre.com.br,0
1371,vender.mercadolivre.com.br,0
1372,myaccount.mercadolivre.com.br,0
1373,ideias.mercadolivre.com.br,0
1374,investor.mercadolibre.com,0
1375,tendencias.mercadolivre.com.br,0
1376,developers.mercadolibre.com,0
1377,www.mercadopago.com.br,0
1378,envios.mercadolivre.com.br,0
1379,www.mercadoshops.com.br,0
1380,publicidade.mercadolivre.com.br,0
1381,jobs.mercadolibre.com,0
1382,hp.mercadolibre.com,0
1383,www.livejournal.com,21
1384,ohnotheydidnt.livejournal.com,21
1385,omonatheydidnt.livejournal.com,21
1386,times-xwd-times.livejournal.com,21
1387,dubadam.livejournal.com,21
1388,pumpkinswag.livejournal.com,21
1389,maiko-fangirl.livejournal.com,21
1390,heteira.livejournal.com,21
1391,paanaplayground.livejournal.com,21
1392,news-jpop.livejournal.com,21
1393,tishpaper.livejournal.com,21
1394,goritan.livejournal.com,21
1395,swoliwank.livejournal.com,21
1396,lady-lia257.livejournal.com,21
1397,karliematthew.livejournal.com,21
1398,totteringg.livejournal.com,21
1399,saintclaire87.livejournal.com,21
1400,milotic2.livejournal.com,21
1401,babarsuhail.livejournal.com,21
1402,apeshit-x.livejournal.com,21
1403,stewie-e.livejournal.com,21
1404,yopopov.livejournal.com,21
1405,hjalmartazar.livejournal.com,21
1406,sirius-srs.livejournal.com,21
1407,drbat.livejournal.com,21
1408,pkmncollectors.livejournal.com,21
1409,ao-no-michi.livejournal.com,21
1410,arashigoodies.livejournal.com,21
1411,menstrual-cups.livejournal.com,21
1412,therealljidol.livejournal.com,21
1413,i.taobao.com,17
1414,trade.taobao.com,17
1415,mai.taobao.com,17
1416,cart.tmall.com,23
1417,shoucang.taobao.com,17
1418,pages.tmall.com,23
1419,chaoshi.tmall.com,23
1420,www.tmall.hk,0
1421,www.forbes.com,0
1422,bit.ly,0
1423,newsletters.editorial.forbes.com,0
1424,forbes8.forbes.com,0
1425,www.parsintl.com,0
1426,live.forbes.com,0
1427,www.forbesmagazine.com,0
1428,forbesspeakers.com,0
1429,forbesbooks.com,0
1430,custom.forbes.com,0
1431,forbesreprints.magreprints.com,21
1432,forbestechcouncil.com,0
1433,forbesagencycouncil.com,0
1434,forbescoachescouncil.com,0
1435,forbesnonprofitcouncil.com,0
1436,forbesbizdevcouncil.com,0
1437,forbescommcouncil.com,0
1438,forbeshrcouncil.com,0
1439,forbesrealestatecouncil.com,0
1440,forbesfinancecouncil.com,0
1441,forbesnycouncil.com,0
1442,forbeslacouncil.com,0
1443,forbesbostoncouncil.com,0
1444,forbesdallascouncil.com,0
1445,forbeschicagocouncil.com,0
1446,forbessanfranciscocouncil.com,0
1447,www.ashford.edu,0
1448,learn.forbes.com,0
1449,subs.forbesmagazine.com,0
1450,forbes.ge,0
1451,www.forbes.com.br,0
1452,www.forbeschina.com,21
1453,www.forbes.cz,21
1454,www.forbes.fr,5
1455,forbes.hu,0
1456,www.forbesindia.com,0
1457,www.forbes.co.il,0
1458,forbesjapan.com,0
1459,forbes.kz,0
1460,www.forbes.com.mx,8
1461,www.forbesmiddleeast.com,0
1462,www.forbes.pl,16
1463,www.forbes.ro,15
1464,www.forbes.ru,18
1465,forbes.es,0
1466,www.forbesthailand.com,0
1467,forbesvietnam.com,0
1468,www.forbesargentina.com,0
1469,www.forbes.at,0
1470,www.forbes.sk,13
1471,www.forbesgreece.com,0
1472,www.forbesafrica.com,0
1473,www.forbesitalia.com,0
1474,www.forbesafrique.com,0
1475,corporate.morningstar.com,0
1476,www.forbesmedia.com,0
1477,weather.com,26
1478,mapbox.com,17
1479,www.openstreetmap.org,16
1480,www.mapbox.com,17
1481,support.weather.com,26
1482,www.wunderground.com,0
1483,newsroom.ibm.com,34
1484,www.exploregeorgia.org,0
1485,www.ibm.com,34
1486,www.bom.gov.au,0
1487,www.tistory.com,15
1488,notice.tistory.com,15
1489,busanbusapp.tistory.com,15
1490,mistyfriday.kr,4
1491,www.ssgblog.com,6
1492,www.limarchitects.co.kr,3
1493,hotel990.com,0
1494,hygphoto.tistory.com,0
1495,blog.kakaocorp.co.kr,5
1496,so-oh.tistory.com,15
1497,shinsegaeblog.com,0
1498,blogview.hyundaicardcapital.com,0
1499,blog.ibk.co.kr,24
1500,if-blog.tistory.com,15
1501,blog.paradise.co.kr,22
1502,thehyundaiblog.com,4
1503,www.witheverland.com,9
1504,blog.cj.net,0
1505,tistory.github.io,0
1506,cs.daum.net,24
1507,policy.daum.net,24
1508,cs.kakao.com,0
1509,www.csdn.net,21
1510,blog.csdn.net,21
1511,edu.csdn.net,21
1512,download.csdn.net,21
1513,bbs.csdn.net,21
1514,ask.csdn.net,21
1515,huiyi.csdn.net,21
1516,spec.csdn.net,21
1517,job.csdn.net,21
1518,mall.csdn.net,21
1519,bss.csdn.net,21
1520,so.csdn.net,21
1521,mp.csdn.net,21
1522,i.csdn.net,21
1523,im.csdn.net,21
1524,passport.csdn.net,21
1525,my.csdn.net,21
1526,order.csdn.net,21
1527,blockchain.csdn.net,21
1528,ai.csdn.net,21
1529,cloud.csdn.net,21
1530,mp.weixin.qq.com,0
1531,t.csdnimg.cn,12
1532,developer.aliyun.com,13
1533,qualcomm.csdn.net,21
1534,ibmuniversity.csdn.net,0
1535,intel.csdn.net,21
1536,baidu.csdn.net,21
1537,primeton.csdn.net,21
1538,click.hm.baidu.com,0
1539,url.cn,17
1540,csdnimg.cn,12
1541,www.redtube.com,0
1542,www.redtube.com.br,0
1543,de.redtube.com,0
1544,pl.redtube.com,0
1545,fr.redtube.com,0
1546,es.redtube.com,0
1547,it.redtube.com,0
1548,ru.redtube.com,0
1549,jp.redtube.com,0
1550,c.cyan92010.com,0
1551,feedback.redtube.com,0
1552,press.redtube.com,0
1553,blog.redtube.com,0
1554,feeds.feedburner.com,0
1555,api.redtube.com,0
1556,www.pornhub.com,0
1557,www.youporn.com,0
1558,www.tube8.com,0
1559,www.pornmd.com,0
1560,www.thumbzilla.com,0
1561,redtubeshop.com,0
1562,www.detik.com,0
1563,news.detik.com,0
1564,finance.detik.com,22
1565,inet.detik.com,0
1566,hot.detik.com,22
1567,sport.detik.com,0
1568,oto.detik.com,22
1569,travel.detik.com,0
1570,food.detik.com,22
1571,health.detik.com,22
1572,wolipop.detik.com,0
1573,x.detik.com,0
1574,20.detik.com,22
1575,foto.detik.com,22
1576,pasangmata.detik.com,22
1577,adsmart.detik.com,0
1578,forum.detik.com,22
1579,event.detik.com,0
1580,poin.detikshop.com,0
1581,www.transsnowworld.com,0
1582,www.transstudiobali.com,2
1583,www.transstudiocibubur.com,3
1584,www.cnnindonesia.com,0
1585,www.cnbcindonesia.com,6
1586,www.haibunda.com,7
1587,www.insertlive.com,2
1588,www.beautynesia.id,5
1589,www.femaledaily.com,0
1590,beautynesia.id,5
1591,femaledaily.com,0
1592,kinogo.cc,5
1593,kinogo.co,5
1594,www.liveinternet.ru,18
1595,skype.gmw.cn,17
1596,imgskype.gmw.cn,17
1597,web.skype.com,0
1598,www.firefox.com.cn,16
1599,download-ssl.firefox.com.cn,16
1600,support.mozilla.org,0
1601,mozilla.com.cn,14
1602,dl.pconline.com.cn,21
1603,pc.qq.com,0
1604,blog.mozilla.org,0
1605,v.youku.com,17
1606,bugzilla.mozilla.org,0
1607,www.walmart.com,0
1608,grocery.walmart.com,0
1609,help.walmart.com,0
1610,corporate.walmart.com,0
1611,www.walmartmuseum.com,0
1612,marketplace.walmart.com,0
1613,www.walmartmedia.com,0
1614,careers.walmart.com,0
1615,www.walmartlabs.com,0
1616,allswellhome.com,0
1617,www.art.com,22
1618,www.barenecessities.com,22
1619,bonobos.com,0
1620,www.eloquii.com,9
1621,www.hayneedle.com,0
1622,jet.com,0
1623,www.moosejaw.com,25
1624,photos3.walmart.com,0
1625,www.samsclub.com,0
1626,www.shoes.com,26
1627,www.vudu.com,0
1628,services.amazon.it,20
1629,accelerator.amazon.it,20
1630,programma-affiliazione.amazon.it,20
1631,advertising.amazon.it,20
1632,music.amazon.it,0
1633,www.abebooks.it,0
1634,www.audible.it,8
1635,www.superkora.football,0
1636,www.youm7.com,0
1637,plus.youm7.com,0
1638,www.aboutamazon.fr,2
1639,services.amazon.fr,12
1640,accelerator.amazon.fr,12
1641,partenaires.amazon.fr,12
1642,advertising.amazon.fr,12
1643,music.amazon.fr,12
1644,www.abebooks.fr,13
1645,www.audible.fr,16
1646,www.foxnews.com,0
1647,www.foxbusiness.com,0
1648,radio.foxnews.com,0
1649,video.foxnews.com,0
1650,foxcareers.com,0
1651,press.foxnews.com,0
1652,supplierdiversity.foxnews.com,0
1653,shop.foxnews.com,0
1654,help.foxnews.com,0
1655,park.zunmi.cn,13
1656,www.wellsfargo.com,0
1657,oam.wellsfargo.com,0
1658,icomplete.wellsfargo.com,0
1659,www.wellsfargoadvisors.com,0
1660,connect.secure.wellsfargo.com,0
1661,privatebank.wf.com,0
1662,www.abbotdowning.com,0
1663,stories.wf.com,0
1664,welcome.wf.com,0
1665,gfycat.com,7
1666,forum.wordreference.com,21
1667,www.wordreference.com,21
1668,daily.wordreference.com,21
1669,lists.wordreference.com,0
1670,www.zol.com.cn,21
1671,sj.zol.com.cn,21
1672,m.zol.com.cn,21
1673,detail.zol.com.cn,0
1674,wst.zol.com,24
1675,service.zol.com.cn,21
1676,labs.zol.com.cn,21
1677,zj.zol.com.cn,21
1678,news.zol.com.cn,21
1679,price.zol.com.cn,21
1680,tupian.zol.com.cn,0
1681,zhibo.zol.com.cn,21
1682,v.zol.com.cn,21
1683,top.zol.com.cn,21
1684,www.zol.com,0
1685,q.zol.com.cn,21
1686,dealer.zol.com.cn,21
1687,bbs.zol.com.cn,21
1688,ask.zol.com.cn,0
1689,try.zol.com.cn,0
1690,huodong.zol.com.cn,0
1691,soft.zol.com.cn,21
1692,xiazai.zol.com.cn,21
1693,desk.zol.com.cn,21
1694,mobile.zol.com.cn,0
1695,smartwear.zol.com.cn,21
1696,4g.zol.com.cn,0
1697,5g.zol.com.cn,0
1698,nb.zol.com.cn,0
1699,pc.zol.com.cn,21
1700,pad.zol.com.cn,0
1701,aio.zol.com.cn,21
1702,robot.zol.com.cn,0
1703,diy.zol.com.cn,21
1704,cpu.zol.com.cn,21
1705,vga.zol.com.cn,21
1706,mb.zol.com.cn,21
1707,ssd.zol.com.cn,0
1708,power.zol.com.cn,0
1709,lcd.zol.com.cn,0
1710,mouse.zol.com.cn,21
1711,memory.zol.com.cn,0
1712,pio.zol.com.cn,21
1713,esports.zol.com.cn,0
1714,game.zol.com.cn,21
1715,dcdv.zol.com.cn,21
1716,sound.zol.com.cn,21
1717,headphone.zol.com.cn,21
1718,oled.zol.com.cn,21
1719,lasertv.zol.com.cn,0
1720,display.zol.com.cn,21
1721,hifi.zol.com.cn,21
1722,jd.zol.com.cn,0
1723,sh.zol.com.cn,0
1724,tv.zol.com.cn,21
1725,icebox.zol.com.cn,21
1726,washer.zol.com.cn,21
1727,ac.zol.com.cn,21
1728,air.zol.com.cn,21
1729,water.zol.com.cn,21
1730,life.zol.com.cn,21
1731,biz.zol.com.cn,0
1732,oa.zol.com.cn,21
1733,projector.zol.com.cn,0
1734,teach.zol.com.cn,0
1735,net.zol.com.cn,0
1736,server.zol.com.cn,0
1737,epc.zol.com.cn,21
1738,auto.zol.com.cn,21
1739,geek.zol.com.cn,21
1740,ebike.zol.com.cn,21
1741,gps.zol.com.cn,0
1742,ai.zol.com.cn,0
1743,3dp.zol.com.cn,21
1744,lock.zol.com.cn,21
1745,b.zol.com.cn,0
1746,sharing.zol.com.cn,0
1747,gz.zol.com.cn,0
1748,shanghai.zol.com.cn,21
1749,sz.zol.com.cn,21
1750,xian.zol.com.cn,0
1751,chengdu.zol.com.cn,21
1752,shijiazhuang.zol.com.cn,0
1753,fuzhou.zol.com.cn,21
1754,shenyang.zol.com.cn,0
1755,zhengzhou.zol.com.cn,0
1756,wuhan.zol.com.cn,0
1757,taiyuan.zol.com.cn,21
1758,jinan.zol.com.cn,0
1759,tianjin.zol.com.cn,21
1760,changsha.zol.com.cn,21
1761,hefei.zol.com.cn,21
1762,nanjing.zol.com.cn,21
1763,kunming.zol.com.cn,21
1764,chongqing.zol.com.cn,21
1765,changchun.zol.com.cn,0
1766,wulumuqi.zol.com.cn,0
1767,hangzhou.zol.com.cn,21
1768,lanzhou.zol.com.cn,0
1769,zol.iqiyi.com.cn,0
1770,chepin.zol.com.cn,0
1771,safe.zol.com.cn,21
1772,stor.zol.com.cn,0
1773,pj.zol.com.cn,21
1774,minipower.zol.com.cn,0
1775,union-click.jd.com,0
1776,dv.zol.com.cn,21
1777,mst.zol.com.cn,21
1778,ht.zol.com.cn,0
1779,bi.zol.com.cn,21
1780,nvidia.zol.com.cn,21
1781,xjd.zol.com.cn,21
1782,hd.zol.com.cn,21
1783,smartvideo.zol.com.cn,0
1784,jdbbs.zol.com.cn,0
1785,cio.zol.com.cn,0
1786,cloud.zol.com.cn,0
1787,driver.zol.com.cn,0
1788,xa.zol.com.cn,0
1789,cd.zol.com.cn,0
1790,www.sxdn.com.cn,16
1791,www.zzit.com.cn,15
1792,www.ynit580.com,0
1793,www.fjzol.com,11
1794,roodoo.net,0
1795,link.zol.com.cn,21
1796,www.toutiao.com,16
1797,gsxt.saic.gov.cn,23
1798,open.baidu.com,0
1799,www.bjwhzf.gov.cn,14
1800,search.szfw.org,9
1801,zhanzhang.baidu.com,0
1802,icon.zol.com.cn,21
1803,icon.zol-img.com.cn,12
